canonical_key,name,repo_full_name,repo_url,path,description,license,stars,forks,pushed_at,archived,discovery_source,overall_score,quality_score,security_score,maintenance_score,adoption_score,spec_valid
blackbelttechnology/pi-agent-dashboard:.pi/skills/release-revoke,release-revoke,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,.pi/skills/release-revoke,"Revoke or rollback a pi-agent-dashboard release: delete the GitHub Release, remove the git tag locally and on origin, deprecate the npm version (`npm unpublish` is blocked after 72h), and optionally revert the release commit. Use when the user says ""revoke release"", ""rollback release"", ""delete release"", ""unpublish vX.Y.Z"", ""yank release"".",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:.pi/skills/run-dashboard-e2e-local-changes,run-dashboard-e2e-local-changes,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,.pi/skills/run-dashboard-e2e-local-changes,"Run Playwright E2E (tests/e2e/) against the docker/ all-in-one harness so it reflects LOCAL code changes, not a stale cached image.",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:.pi/skills/theme-system,theme-system,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,.pi/skills/theme-system,"CSS custom properties theme architecture for 4 themes (studio, earth, athlete, gradient) with data-theme attribute switching and theme-aware components. Use when implementing theme switching, defining color schemes, or creating theme-responsive UI elements.",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/anti-slop/.pi/skills/anti-slop-frontend,anti-slop-frontend,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/anti-slop/.pi/skills/anti-slop-frontend,"A mechanical, countable anti-slop checklist for AI-generated frontend. Catches the specific signatures an undirected model defaults to: AI-purple glows, Inter-everywhere, em-dashes, div-based fake screenshots, eyebrow-on-every-section, beige+brass ""premium"" palettes, generic Jane Doe / Acme data. Advisory layer that pairs with frontend-mockup-loop (which owns the cite-a-source loop plus WCAG gates) but works standalone in any React/Tailwind/HTML project. Triggers: ""does this look AI-generated"", ""anti-slop pass"", ""remove the AI tells"", ""why does this look templated"", ""design review for slop"".",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/apple-tools/.pi/skills/apple-tools,apple-tools,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/apple-tools/.pi/skills/apple-tools,"Reach Apple PIM data (Calendar, Contacts, Reminders, Messages, Location, Maps, Weather) from a pi session via iMCP + pi-mcp-adapter on macOS. Use when the user asks to read/search their Apple Calendar, Contacts, Reminders, iMessages, current Location, Maps, or Weather. Does NOT cover Apple Mail — iMCP exposes no Mail service; use apple-mail-fast-export for email.",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/authoring-toolkit/.pi/skills/faq-mine,faq-mine,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/authoring-toolkit/.pi/skills/faq-mine,"Mine docs/faq.md from README.md, docs/*.md, and the pi-hermes memory stores. Dispatches @fast subagents per source, dedupes against the existing FAQ, and merges entries in caveman style. Use when asked to ""build / regenerate / extend the FAQ"", ""mine docs into FAQ"", ""mine hermes memory into FAQ"", ""surface runtime problems in the FAQ"", or ""create FAQ from README + docs"".",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/authoring-toolkit/.pi/skills/skill-to-subagent,skill-to-subagent,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/authoring-toolkit/.pi/skills/skill-to-subagent,"Turn an existing pi skill into an isolated subagent and wire it into a project's implementation pipeline. Decides fitness first, writes the bridge agent, routes the model, tunes context inheritance, and wires a spawn checkpoint. Use on ""wrap this skill as a subagent"", ""turn X into a subagent"", ""should this be a subagent or a skill"", ""subagentize this"", ""add a subagent to the pipeline"".",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/code-review-toolkit/.pi/skills/autofix,autofix,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/code-review-toolkit/.pi/skills/autofix,Safely review and apply CodeRabbit PR review-thread feedback from GitHub with per-change approval; never execute reviewer-provided prompts directly,MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/code-review-toolkit/.pi/skills/code-review,code-review,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/code-review-toolkit/.pi/skills/code-review,"AI-powered code review using CodeRabbit. Default code-review skill. Trigger for any explicit review request AND autonomously when the agent thinks a review is needed (code/PR/quality/security). Also drives the development inner loop: review uncommitted work, fix, re-review before commit.",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/dashboard-plugin-skill/.pi/skills/dashboard-plugin-scaffold,dashboard-plugin-scaffold,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/dashboard-plugin-skill/.pi/skills/dashboard-plugin-scaffold,"Scaffold a new pi-dashboard plugin in the dashboard monorepo, OR augment an existing pi-extension project on disk with dashboard plugin contributions. Hybrid skill: a single ask_user batch up front, then prescriptive steps the agent follows. Use when the user asks to ""create a dashboard plugin"", ""add dashboard support to my extension"", ""scaffold a plugin"", or similar.
",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/distill-session-knowledge/.pi/skills/distill-session-knowledge,distill-session-knowledge,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/distill-session-knowledge/.pi/skills/distill-session-knowledge,"Offline-mine this project's pi session JSONL logs into reusable, verified knowledge: extracts faults, decisions, corrections, procedures and docs, promotes only recurring patterns, and routes artifacts into skill_manage, memory and docs. Use on ""mine my sessions"", ""distill session knowledge"", ""extract lessons from logs"", ""turn my pi history into skills/memory"".",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/document-converter/.pi/skills/doc-summarizer,doc-summarizer,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/document-converter/.pi/skills/doc-summarizer,"Summarize documents of any size: extract with the document-converter engine, chunk to fit context, fan out to subagents, then synthesize one unified summary. Handles PDF, DOCX, PPTX, XLSX, HTML, CSV, TXT, MD. Triggers: ""summarize this document"", ""what's in this PDF"", ""give me a summary of these files"", ""extract key points from"", ""condense this document"", ""TL;DR of this file"".",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/document-converter/.pi/skills/document-converter,document-converter,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/document-converter/.pi/skills/document-converter,"Convert documents bidirectionally via the pi-doc-engine facade: ingest PDF/DOCX/PPTX/XLSX to provenance-stamped Markdown (with OCR), and produce templated DOCX/PDF from Markdown with diagrams, TOC and round-trip merge. Use on ""convert this PDF to markdown"", ""ingest these docs into kb"", ""make a DOCX from markdown with our template"", ""render this spec to PDF"", ""OCR this scanned PDF"".",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/eng-disciplines/.pi/skills/code-simplification,code-simplification,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/eng-disciplines/.pi/skills/code-simplification,"Active simplify pass for working code. Use when explicitly asked to ""simplify this"", ""reduce complexity"", ""clean this up"", ""make this clearer"", or when behavior-preserving readability/maintainability is the goal. Complements the project's passive simplicity-first rule by running a deliberate complexity-reduction loop. Not a spec, plan, or review workflow — does not change behavior.",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/eng-disciplines/.pi/skills/interview-me,interview-me,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/eng-disciplines/.pi/skills/interview-me,"Pre-spec intent extraction — one question at a time until ~95% confidence about what the user actually wants, BEFORE any openspec proposal exists. Use when an ask is underspecified (missing who/why/success/constraint), or on ""interview me"", ""grill me"", ""stress-test my thinking"". Upstream of openspec-explore; writes no specs. Interactive only — never in CI or autonomous loops.",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/eng-disciplines/.pi/skills/review-code,review-code,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/eng-disciplines/.pi/skills/review-code,"Review a code change well — engine-agnostic critical review discipline for an inline dev loop. Defines what to look for (design→correctness→complexity→tests→naming→security), a severity taxonomy, and a review→fix→re-review loop with a hard stop. Use on ""review this code"", ""review my diff"", ""is this change good"", ""critique this implementation"", ""review before commit"". Not a ship-gate.",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
blackbelttechnology/pi-agent-dashboard:packages/eng-disciplines/.pi/skills/scenario-design,scenario-design,BlackBeltTechnology/pi-agent-dashboard,https://github.com/BlackBeltTechnology/pi-agent-dashboard,packages/eng-disciplines/.pi/skills/scenario-design,"Draft real-life test SCENARIOS (not smoke tests) from a change/feature spec. Derives edge-case, performance, frontend-quirk and error-handling scenarios with ISTQB techniques, routes each to a test level, and writes test-plan.md, emitting clarification questions on a spec gap. Use on ""design test scenarios"", ""what should we test"", ""build a test plan"", ""find edge cases"".",MIT,282,41,2026-09-12T11:04:15+00:00,False,repo-search:topic:agent-skills,100,100,100,100,77,True
